sub,run,bdc-bdcp,bdc-bdrp,bdc-bmtl_dennis,bdc-mni_zfclus1_lifg,bdc-mni_zfclus1_lins,bdc-mni_zfclus2,bdc-mni_zfclus3,bdc-mni_zfclus4_brainstem_aan_dr,bdc-mni_zfclus4_brainstem_aan_ppn,bdc-mni_zfclus4_brainstem,bdc-mni_zfclus4_parahipp,bdc-mni_zfclus5,bdc-mni_zfclus6,bdcp-bdrp,bdcp-bmtl_dennis,bdcp-mni_zfclus1_lifg,bdcp-mni_zfclus1_lins,bdcp-mni_zfclus2,bdcp-mni_zfclus3,bdcp-mni_zfclus4_brainstem_aan_dr,bdcp-mni_zfclus4_brainstem_aan_ppn,bdcp-mni_zfclus4_brainstem,bdcp-mni_zfclus4_parahipp,bdcp-mni_zfclus5,bdcp-mni_zfclus6,bdrp-bmtl_dennis,bdrp-mni_zfclus1_lifg,bdrp-mni_zfclus1_lins,bdrp-mni_zfclus2,bdrp-mni_zfclus3,bdrp-mni_zfclus4_brainstem_aan_dr,bdrp-mni_zfclus4_brainstem_aan_ppn,bdrp-mni_zfclus4_brainstem,bdrp-mni_zfclus4_parahipp,bdrp-mni_zfclus5,bdrp-mni_zfclus6,bmtl_dennis-mni_zfclus1_lifg,bmtl_dennis-mni_zfclus1_lins,bmtl_dennis-mni_zfclus2,bmtl_dennis-mni_zfclus3,bmtl_dennis-mni_zfclus4_brainstem_aan_dr,bmtl_dennis-mni_zfclus4_brainstem_aan_ppn,bmtl_dennis-mni_zfclus4_brainstem,bmtl_dennis-mni_zfclus4_parahipp,bmtl_dennis-mni_zfclus5,bmtl_dennis-mni_zfclus6,mni_zfclus1_lifg-mni_zfclus1_lins,mni_zfclus1_lifg-mni_zfclus2,mni_zfclus1_lifg-mni_zfclus3,mni_zfclus1_lifg-mni_zfclus4_brainstem_aan_dr,mni_zfclus1_lifg-mni_zfclus4_brainstem_aan_ppn,mni_zfclus1_lifg-mni_zfclus4_brainstem,mni_zfclus1_lifg-mni_zfclus4_parahipp,mni_zfclus1_lifg-mni_zfclus5,mni_zfclus1_lifg-mni_zfclus6,mni_zfclus1_lins-mni_zfclus2,mni_zfclus1_lins-mni_zfclus3,mni_zfclus1_lins-mni_zfclus4_brainstem_aan_dr,mni_zfclus1_lins-mni_zfclus4_brainstem_aan_ppn,mni_zfclus1_lins-mni_zfclus4_brainstem,mni_zfclus1_lins-mni_zfclus4_parahipp,mni_zfclus1_lins-mni_zfclus5,mni_zfclus1_lins-mni_zfclus6,mni_zfclus2-mni_zfclus3,mni_zfclus2-mni_zfclus4_brainstem_aan_dr,mni_zfclus2-mni_zfclus4_brainstem_aan_ppn,mni_zfclus2-mni_zfclus4_brainstem,mni_zfclus2-mni_zfclus4_parahipp,mni_zfclus2-mni_zfclus5,mni_zfclus2-mni_zfclus6,mni_zfclus3-mni_zfclus4_brainstem_aan_dr,mni_zfclus3-mni_zfclus4_brainstem_aan_ppn,mni_zfclus3-mni_zfclus4_brainstem,mni_zfclus3-mni_zfclus4_parahipp,mni_zfclus3-mni_zfclus5,mni_zfclus3-mni_zfclus6,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_brainstem_aan_ppn,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_brainstem,mni_zfclus4_brainstem_aan_dr-mni_zfclus4_parahipp,mni_zfclus4_brainstem_aan_dr-mni_zfclus5,mni_zfclus4_brainstem_aan_dr-mni_zfclus6,mni_zfclus4_brainstem_aan_ppn-mni_zfclus4_brainstem,mni_zfclus4_brainstem_aan_ppn-mni_zfclus4_parahipp,mni_zfclus4_brainstem_aan_ppn-mni_zfclus5,mni_zfclus4_brainstem_aan_ppn-mni_zfclus6,mni_zfclus4_brainstem-mni_zfclus4_parahipp,mni_zfclus4_brainstem-mni_zfclus5,mni_zfclus4_brainstem-mni_zfclus6,mni_zfclus4_parahipp-mni_zfclus5,mni_zfclus4_parahipp-mni_zfclus6,mni_zfclus5-mni_zfclus6
204,6,-0.27768,-0.081137,-0.026083,-0.051064,-0.04158,0.02463,0.27668,0.10284,0.0050483,0.14374,-0.18289,0.22419,0.35493,0.8772,0.33131,-0.24039,-0.14179,-0.28419,-0.19437,0.015859,-0.030327,-0.11133,-0.025216,-0.1343,-0.27254,0.20628,0.051835,-0.11024,-0.05238,0.12376,0.00018926,0.14136,0.01855,0.14881,0.071159,0.059264,0.0072197,-0.44001,-0.16979,0.059578,0.22162,0.0154,0.14592,0.23794,0.10965,-0.11342,0.26177,0.27733,0.25599,-0.040113,0.19711,0.12788,0.10095,0.19405,0.38703,0.14111,-0.0053567,-0.34438,-0.24411,-0.24752,-0.23567,0.023915,0.27707,0.3773,-0.039744,0.2194,0.047163,-0.20573,0.12253,0.142,0.016896,0.1326,0.088059,-0.25613,0.27714,0.51208,0.80973,1.3691,0.33821,0.076577,-0.058266,1.1636,0.34716,-0.15903,-0.24273,0.38203,0.098719,0.0079255,0.25331,-0.0073051,1.1341
205,0,0.31163,0.43038,-0.20404,-0.13153,-0.054867,0.16986,0.092148,-0.10225,-0.011072,-0.10401,-0.12447,-0.019116,0.27928,0.8906,-0.029856,-0.38679,-0.18066,-0.10342,-0.19736,-0.1926,-0.026316,-0.14415,-0.024272,-0.24853,-0.0026497,0.068675,-0.34721,-0.24969,-0.11347,0.00018583,-0.15988,-0.065984,-0.13418,-0.051643,-0.13505,-0.020125,0.083207,-0.34954,0.090113,0.083399,-0.031074,0.089487,0.028492,-0.011214,0.267,-0.17346,0.32132,0.2972,0.066557,0.20634,0.0412,0.061711,0.12345,0.12929,0.11652,0.12389,0.017585,0.30538,0.11965,0.2428,0.070653,-0.29092,0.068101,0.39102,-0.11408,-0.08583,-0.17266,0.10995,0.21101,0.39131,-0.10406,-0.21826,-0.11653,-0.031895,0.21137,0.26978,0.42853,1.0038,0.16758,-0.58448,-0.084872,0.90037,-0.23002,-0.31844,-0.093763,-0.08572,-0.44379,0.04471,-0.16988,-0.22285,0.31338
205,1,0.32751,0.58507,-0.12652,0.064808,0.15168,-0.098501,-0.2833,-0.2882,-0.17425,-0.20546,-0.2256,-0.023157,-0.11068,1.1143,0.28152,0.52829,0.34367,0.090704,0.10325,0.12792,0.21081,0.35253,0.014323,0.15512,-0.00059738,0.03461,0.20551,0.22237,0.020482,-0.017981,-0.039658,0.11574,0.13514,-0.20744,0.10451,-0.14193,0.11486,-0.072504,0.12581,0.10165,0.45247,0.3978,0.59378,0.7045,0.25142,0.49394,0.64929,0.021206,0.076745,-0.14476,-0.018375,0.065519,-0.079539,0.069715,0.03332,-0.037598,0.031107,-0.052383,0.15296,0.10639,-0.16439,0.21413,0.095697,0.8702,-0.19283,-0.049813,-0.086708,-0.20464,0.0042428,0.046836,-0.072102,0.10629,0.013866,-0.16093,0.15571,0.16154,0.72746,1.3671,0.88938,0.13946,0.17511,1.2626,0.37421,0.50156,0.3549,0.78957,0.33548,0.31659,0.068238,0.39652,1.0112
205,2,0.56071,0.59388,-0.17872,-0.029035,0.10522,-0.12595,-0.13119,0.18807,0.19914,0.19704,0.041793,-0.068148,-0.18554,1.1678,0.07847,0.416,0.35467,-0.066811,-0.27721,0.04955,0.10785,0.27776,0.1262,0.26123,0.015133,-0.20085,0.15642,0.22271,0.055909,-0.18925,0.014983,-0.037226,0.12861,-0.068604,0.20012,-0.1432,0.32547,-0.04896,-0.077034,-0.0099042,0.4171,0.38418,0.60052,0.84993,0.067158,0.375,0.857,0.13032,-0.031664,0.063182,-0.011946,0.12837,0.086228,0.1345,0.065984,0.11122,-0.011512,-0.25971,-0.24077,-0.16133,-0.29425,0.26982,-0.026717,0.81479,-0.26534,-0.4402,-0.42014,-0.21679,0.067969,0.0068917,-0.087265,-0.15185,-0.19429,0.013257,0.14798,0.16776,0.8471,1.3597,0.87032,-0.083301,0.11776,1.1967,0.67927,-0.080771,0.12212,1.1311,0.037948,0.19746,0.01034,0.30234,0.9569
205,4,0.18662,0.37681,-0.35315,-0.28453,-0.14737,-0.27574,-0.19982,-0.24276,-0.1415,-0.23401,-0.19625,-0.30742,-0.15388,1.4234,0.038503,0.39299,0.063544,0.21064,0.14866,0.047934,0.037389,0.15135,0.20478,-0.044191,-0.20233,-0.040707,0.24699,0.0052915,0.17988,0.0012195,-0.0073871,-0.094081,0.040085,0.20525,-0.13719,-0.23711,0.25401,0.26898,0.1511,0.2278,0.0021917,0.13365,0.12346,0.14227,0.038606,0.12411,0.63485,0.04387,-0.08263,0.15926,0.17315,0.25504,0.12375,-0.069838,-0.35468,-0.084772,-0.23544,0.18853,0.27147,0.26754,0.13967,0.11412,-0.11845,0.71637,-0.12943,-0.055662,-0.089,-0.1045,-0.059172,0.039042,-0.084778,-0.036959,-0.064691,-0.29117,0.020999,0.20941,0.94447,1.5623,0.56363,0.058909,-0.17765,1.3269,0.43254,0.1128,-0.15134,0.68195,0.060322,-0.20803,-0.064534,-0.18838,0.75894
205,5,0.54809,0.54998,0.058626,0.40469,-0.030606,-0.060434,-0.26012,-0.23312,-0.28149,-0.085198,-0.052986,0.24209,0.065371,1.1782,0.1647,0.23737,-0.29041,0.061675,-0.020533,0.18899,-0.43568,-0.00031407,0.06362,0.031958,-0.10287,0.28435,0.078106,-0.15559,0.12171,0.074462,0.056871,-0.33181,-0.038093,0.036073,-0.16854,-0.29508,0.32319,0.21123,-0.19667,-0.083343,0.53523,0.37286,0.76557,0.80089,0.34046,0.35038,0.38409,-0.21608,-0.15094,0.14984,0.24104,0.45584,0.48619,0.64015,0.48745,-0.18964,-0.1189,0.15704,0.47776,0.39016,0.46013,0.053271,0.18211,1.1827,-0.24749,-0.51874,-0.45024,-0.29043,-0.31864,-0.42254,-0.050263,-0.28626,-0.22456,-0.17058,-0.30283,-0.23802,0.39432,1.0107,0.80343,0.13875,0.26202,1.0257,0.58184,0.19411,0.34407,1.1103,0.40954,0.50726,0.52415,0.52976,1.1092
205,6,0.19398,0.24148,0.38755,0.28556,0.35266,0.033788,0.39546,0.076209,0.11969,0.097342,-0.010255,0.21205,0.14693,1.0126,0.21055,-0.2086,-0.084406,0.26946,0.18244,0.099564,-0.14467,-0.079885,0.072658,0.062124,-0.1175,0.20012,-0.23947,-0.090374,0.15668,0.081356,-0.081541,-0.18937,-0.13029,0.030804,0.22485,0.0083144,0.14675,0.22618,0.026579,0.074994,-0.03118,0.056757,0.18566,0.35924,-0.04132,-0.13698,0.53331,-0.26371,-0.13339,-0.023469,0.24122,0.25567,0.087544,0.015192,-0.0048894,0.0096168,-0.069156,-0.066529,0.058253,0.12642,0.012131,0.018244,-0.12479,0.24954,0.31251,-0.078585,0.046416,0.0083891,-0.20794,0.015684,0.37604,0.067165,0.11913,-0.0066915,-0.00095015,0.13637,0.4754,0.84213,0.26446,-0.11277,0.15353,1.1732,0.21554,-0.01078,0.14125,0.32726,0.074107,0.21485,-0.10049,-0.010542,0.53097
207,0,0.32036,0.60313,0.010037,0.0029813,0.22811,-0.067289,0.089262,0.40623,0.34978,0.24944,0.25861,-0.035017,0.0042386,0.66838,-0.10213,0.23481,-0.19427,-0.021387,0.12933,0.093089,-0.048338,-0.055881,0.070097,0.10746,0.1565,-0.22352,-0.07711,-0.13743,0.090789,0.19982,0.09175,0.16428,0.065574,0.17936,0.017098,0.13101,0.25133,0.22629,-0.0016958,0.2759,-0.046412,0.20086,0.10464,0.065982,0.21157,0.22272,0.17828,-0.3379,0.022785,-0.07712,0.0074703,-0.070367,-0.22332,0.098625,0.24852,-0.30172,-0.085906,0.38706,0.35973,0.35953,0.17806,-0.042785,-0.29403,0.39715,-0.29182,-0.27954,-0.37732,-0.22636,0.07234,0.048806,0.061947,0.10963,0.08199,-0.018459,0.15355,0.25386,0.63125,1.0611,0.35095,0.0038447,-0.051528,0.95954,0.43106,-0.12623,-0.13963,0.49656,-0.1332,-0.12139,-0.22866,-0.17211,0.76636
207,1,0.39322,0.91515,0.062591,0.56197,0.30917,-0.08827,-0.23308,0.076287,-0.099101,0.12016,-0.13292,0.11657,0.12119,0.92143,-0.01378,-0.052041,0.081476,0.044516,-0.19534,0.07505,-0.032319,0.09221,-0.013758,-0.027438,-0.0092994,0.12343,0.27371,0.29616,0.04543,-0.15051,0.27255,0.18557,0.29839,0.0025442,0.082073,0.074323,0.21144,-0.047577,-0.17707,0.11998,0.31418,0.30423,0.10242,0.1597,0.40077,0.25916,0.2648,-0.15367,-0.22986,0.02673,0.036628,0.048392,-0.088043,0.11247,0.072965,0.28869,-0.057484,0.15032,0.19445,0.20258,-0.24741,-0.0078973,0.25455,0.51253,-0.16231,-0.027955,-0.12051,-0.15076,-0.011708,-0.12889,0.10391,0.20138,0.09844,-0.036239,0.14415,0.12813,1.0628,1.4877,0.65423,0.21745,0.40235,1.1807,0.57839,0.095019,0.33101,0.71091,0.0024743,0.3242,0.2255,0.30193,0.49075
207,2,0.22448,0.55156,0.0085885,0.20537,0.42869,0.30878,-0.094693,-0.038452,-0.081293,0.030339,-0.14294,0.034078,-0.099362,0.71876,0.45556,0.041211,0.15784,-0.2906,-0.19038,0.11556,0.19661,0.27901,0.066891,0.11938,0.11381,0.28818,0.21536,0.48167,-0.022632,-0.066174,0.040931,0.10119,0.16457,0.0015904,-0.0072457,-0.15872,0.16621,0.034715,-0.31529,-0.18669,0.14566,0.44895,0.35639,0.27978,-0.18143,-0.19029,0.41187,-0.012349,-0.37854,-0.12012,-0.12445,-0.04879,0.32182,-0.053406,-0.37538,-0.072498,-0.25693,-0.1358,-0.22477,-0.16036,0.20833,-0.16721,-0.54606,0.43288,-0.20444,-0.32011,-0.25892,-0.12461,0.39022,0.18751,0.10412,0.073586,0.15581,0.15133,0.41143,0.44104,0.82532,1.2158,0.10488,0.046695,0.10453,1.1616,-0.068629,0.0083731,0.1409,0.14099,0.05181,0.10072,-0.25461,-0.17654,0.42636
207,4,-0.057308,0.27699,-0.29232,-0.027105,0.10619,0.10727,-0.063124,-0.2318,-0.27702,-0.2236,-0.13383,0.040591,-0.40745,0.92453,0.2187,-0.33354,0.47916,0.18531,0.21321,-0.16994,-0.1639,-0.077686,0.14711,0.22832,0.32854,0.086334,-0.3898,0.60868,0.073051,0.26933,-0.10274,-0.1852,-0.12592,0.10239,0.028338,0.023842,-0.12219,0.32207,0.28303,0.4494,0.34597,0.75668,0.69783,0.54397,0.083938,0.24658,-0.18591,0.038775,-0.096092,0.23319,0.039744,0.071907,0.002041,-0.16837,0.1111,0.14842,0.19881,0.080757,0.17731,0.21145,0.29915,0.10392,0.13841,0.54246,0.059887,0.24492,0.27532,-0.051296,0.30926,0.18007,0.15591,0.14488,0.12201,-0.10188,-0.0069951,0.11935,0.8978,1.0505,0.36434,-0.18576,0.15553,1.6863,0.53207,-0.10349,0.11037,0.48454,-0.071026,0.13836,0.099192,0.2297,0.71034
207,5,0.056853,0.37134,-0.10237,0.03588,0.37448,-0.07188,-0.12957,-0.028625,-0.38682,-0.14,-0.33272,-0.095092,-0.17752,1.0394,0.26246,0.36058,0.31125,-0.36063,-0.24894,-0.093097,0.1504,0.056531,-0.14046,0.065202,0.01695,0.053779,0.28244,0.40156,-0.19884,-0.056716,0.00062073,0.020219,0.11204,-0.32874,0.17088,0.10851,0.15265,-0.052247,-0.29412,-0.0047017,0.1129,0.33024,0.18022,0.26402,-0.059054,-0.12367,0.29996,-0.037047,-0.23644,-0.078829,0.16444,0.071731,-0.071807,-0.17732,0.17148,-0.13275,-0.25488,-0.0585,-0.19242,-0.066648,0.021292,0.087654,0.10149,0.5984,0.11463,-0.057369,0.084918,0.081638,0.55701,0.53096,0.21298,-0.14565,0.15554,0.073467,0.29113,0.37598,0.56054,1.1226,0.34168,-0.02892,-0.10305,0.86602,0.40937,0.096746,0.085803,0.41696,0.0623,-0.017685,0.011493,0.027295,0.69814
207,6,-0.088006,0.23128,0.21442,0.034563,-0.28936,0.19944,0.14906,0.32742,0.15504,0.31554,0.013319,0.045781,0.10883,0.94068,0.088245,0.038815,0.38763,-0.043615,-0.13172,-0.18044,0.033459,-0.091953,-0.33799,0.18717,-0.051374,0.13315,0.050321,0.15279,0.10171,-0.16504,0.094658,0.23626,0.18212,-0.31095,0.20568,0.0021822,-0.0005596,0.10733,-0.032477,0.10378,-0.072144,0.063697,0.013915,0.12856,0.16372,0.068071,0.40384,0.027609,-0.061951,-0.13661,0.0097353,-0.19514,-0.11959,0.027893,0.083813,-0.20819,-0.18459,-0.26553,-0.2707,-0.35947,-0.28951,0.002737,-0.22495,0.6962,0.27031,-0.093193,0.29189,-0.062614,0.39971,0.32534,0.1705,-0.073866,0.20037,-0.07487,0.48839,0.45778,0.2137,1.0814,-0.10753,0.0068259,-0.020002,0.63348,0.01282,0.21116,0.2608,-0.026871,0.069813,0.030598,-0.061321,-0.063343,1.02
208,0,0.22251,0.51227,0.24352,0.3688,0.52344,0.31307,0.16159,0.35309,0.32953,0.39194,0.34015,0.23434,0.20061,0.90191,-0.03068,0.10729,-0.042076,-0.2032,-0.13054,-0.031825,0.11189,0.040279,-0.33394,-0.08546,0.028231,0.065791,0.22071,0.17481,-0.023721,0.012022,0.10142,0.15764,0.080241,-0.17116,0.058889,0.049035,0.052516,-0.043239,0.37126,0.44607,0.26058,0.19027,0.38191,0.80933,0.19519,0.2111,0.26431,0.45532,0.41708,0.18411,0.29558,0.15263,0.20904,0.12397,0.11313,0.36379,0.23831,0.0042772,-0.02108,-0.13412,0.10197,0.26476,0.29939,0.97165,0.26734,0.26513,0.31393,0.63346,0.56771,0.56688,0.23808,0.2441,0.21359,0.60429,0.47631,0.62926,0.56931,1.0664,0.32953,-0.10478,-0.0088097,1.0929,0.33287,-0.060838,-0.16511,0.47282,-0.096436,-0.07628,0.32603,0.21281,1.0045
208,1,0.1097,0.26138,-0.03836,-0.074839,-0.18112,-0.070963,-0.16124,0.037324,-0.14076,-0.12562,-0.18735,-0.17763,-0.26196,0.57525,-0.095969,0.05533,-0.20633,-0.1899,-0.038845,0.082839,-0.018667,0.0092447,-0.049018,0.016377,-0.12521,-0.2342,-0.30642,-0.075387,0.23773,0.1036,0.46314,0.068352,0.20524,-0.080585,0.2326,0.14498,0.1032,0.21618,-0.17343,-0.051404,0.042316,0.59934,0.35874,0.49587,0.14611,0.1662,0.11687,0.073853,0.47511,-0.30635,0.033255,-0.037623,0.19503,-0.0032588,0.082155,0.26164,0.1158,0.35502,0.26299,0.30529,0.26614,0.19035,0.14601,0.56661,0.16716,0.29953,0.33843,0.28371,0.61086,0.43269,0.06368,0.15298,0.07417,0.19757,0.53701,0.50379,0.51743,0.93634,0.075167,0.15459,0.10028,1.1685,0.534,0.4832,0.30992,0.49073,0.37138,0.27674,0.46753,0.46432,1.0369
208,2,0.040367,0.52217,-0.1501,0.083571,0.26685,0.14874,-0.13666,-0.119,0.092082,0.024922,-0.25843,-0.22414,-0.35057,0.45141,0.003035,0.0095168,0.24077,0.048941,0.22936,-0.51469,-0.11119,-0.47754,-0.51568,0.047983,0.19784,-0.094147,0.18683,0.33874,-0.061334,0.017718,-0.11697,-0.023305,-0.093894,-0.3674,-0.39659,-0.41412,0.053156,-0.057428,0.173,0.22055,-0.19929,-0.040321,-0.23223,0.22575,0.17459,0.23621,0.075585,-0.25953,-0.19258,0.13645,-0.1233,0.073899,-0.20289,-0.0060311,-0.039367,-0.0050211,-0.025922,-0.14487,0.33531,-0.027994,-0.45395,-0.11054,-0.078858,0.50536,-0.20344,0.096351,0.019461,0.066211,0.13136,0.012105,-0.36708,0.0012175,-0.27125,0.097819,0.19352,0.23327,0.079787,1.1033,0.28758,-0.30962,-0.44085,0.38668,0.26958,0.11936,-0.08145,0.29739,-0.036129,-0.31176,0.14269,0.068036,1.21
208,4,-0.01114,0.13239,0.31367,0.10496,0.0010573,0.0061917,-0.27676,0.0057779,0.12513,0.061091,0.043973,-0.056772,-0.15602,0.9801,-0.16839,0.46492,0.36057,-0.36722,-0.077651,-0.016366,0.096216,-0.10012,0.34226,-0.10708,-0.035853,-0.16457,0.48987,0.2474,-0.33062,-0.38803,-0.0046738,0.12952,-0.10663,0.177,-0.10888,-0.16555,-0.11664,0.075384,0.0053316,-0.047018,0.14061,0.19379,0.24181,0.090448,-0.015526,-0.0050975,0.41712,-0.21976,-0.16708,-0.37389,-0.06036,-0.27092,0.082187,-0.14574,-0.23688,-0.31854,-0.18514,-0.18986,-0.10986,-0.3256,0.019545,-0.20058,-0.13258,0.50252,0.13022,0.26494,0.27008,-0.10204,0.16378,0.14674,0.029849,-0.025018,0.11162,-0.14073,0.38407,0.55929,0.66409,1.103,0.25443,0.17175,0.23819,0.94985,0.69916,0.47863,0.37862,0.51939,0.37373,0.36197,0.33234,0.33442,0.87558
208,5,0.33495,0.59765,-0.053368,0.059899,0.038926,-0.076493,-0.13817,0.146,-0.16703,0.024855,0.0039838,-0.2239,-0.315,0.64219,-0.042234,0.34837,0.32904,0.097719,-0.080017,-0.0096892,-0.084727,-0.21113,-0.57381,-0.38571,-0.20392,0.13988,0.32086,0.094883,-0.071076,-0.055543,0.067989,-0.14564,-0.087104,-0.23433,-0.34895,-0.26559,-0.097579,0.021922,0.077807,0.080838,0.12607,-0.12502,0.064271,0.1588,-0.010711,-0.097022,0.24724,0.26716,0.097343,0.11984,0.33725,0.13157,-0.29323,-0.22121,-0.084852,0.41839,0.13163,0.5673,0.53037,0.5175,-0.16506,-0.17822,-0.0092538,0.40278,0.13417,0.28076,0.21104,0.077388,0.32755,0.48935,0.037116,0.10151,0.11637,0.14513,0.24131,0.2428,0.66989,1.2428,0.18346,-0.24554,-0.13646,1.0286,0.020899,-0.1284,-0.01376,0.31799,-0.082192,-0.026779,0.0558,0.05977,0.63013
208,6,-0.10802,-0.083277,-0.098512,-0.13897,0.28675,-0.22809,-0.37842,-0.4724,-0.30381,-0.3855,-0.34675,-0.60892,-0.60368,0.91731,0.098039,-0.059634,0.0032022,0.12624,0.12549,-0.044328,-0.017888,0.010146,-0.06613,0.19556,0.10755,0.10055,-0.0093628,0.0043117,0.17812,0.22595,0.091516,0.12841,0.13976,0.070572,0.26276,0.11327,-0.34518,-0.21259,0.006862,-0.014083,0.23014,0.30588,0.30614,0.63504,-0.038484,-0.0090659,0.40277,0.12902,0.15163,0.035381,-0.1176,-0.014224,-0.3277,0.13827,0.2116,0.19078,0.21902,-0.053571,-0.11844,-0.10657,-0.50739,-0.0057339,0.22854,0.81834,0.0090191,-0.11773,-0.033996,0.11109,0.56865,0.51025,0.16248,0.08347,0.080145,0.020404,0.80081,0.72394,0.91827,1.2064,0.18767,0.18572,0.23479,1.2527,0.37571,0.018623,0.08798,0.37266,0.15348,0.15714,0.095645,0.082026,1.0604
209,0,0.29348,0.29544,0.23631,0.12063,0.20243,0.035055,0.22996,-0.18359,-0.12997,-0.23225,0.22619,0.17469,0.40744,1.3843,0.13026,0.12032,-0.17431,0.18509,0.26469,-0.12589,-0.23887,-0.40076,-0.22107,0.15527,0.25847,0.0522,0.076971,-0.064594,0.16317,0.33428,-0.34,-0.18326,-0.41973,-0.30748,0.15447,0.30055,0.028514,0.23643,0.16694,0.25824,-0.050792,-0.12882,0.1012,-0.081166,-0.0096529,0.30413,0.33376,-0.072364,-0.16106,0.13163,-0.43721,-0.13081,0.15467,-0.12485,-0.074625,-0.40937,-0.32601,0.055583,0.069592,0.14491,0.11209,-0.14805,-0.067088,0.82661,-0.16565,-0.24928,-0.028154,-0.013693,0.89474,0.80148,-0.37363,-0.14421,-0.18981,0.0016475,0.45995,0.8102,0.095947,0.57649,0.063254,-0.081361,-0.43508,0.78823,0.064898,0.11433,-0.18414,0.19388,0.19312,-0.23232,0.092359,0.10036,0.65218
209,1,0.30339,0.57128,0.19331,0.038433,0.22288,-0.10348,-0.26016,-0.018561,0.11691,0.012603,-0.070701,0.55806,0.11222,0.95277,0.02094,0.040162,0.010837,0.039928,-0.077471,-0.11416,-0.13829,-0.11294,0.11533,0.23381,0.20872,0.036305,0.126,0.24666,0.076038,0.0032197,0.0087391,-0.024532,0.060444,0.030347,0.4136,0.23528,0.52763,0.4877,-0.40815,-0.084293,0.027006,0.17507,0.13777,0.19977,0.32855,0.025038,0.35017,-0.21485,-0.049836,0.18359,-0.055912,0.2579,0.11783,0.077469,-0.14225,-0.3654,-0.17215,0.29645,0.011532,0.39109,-0.2743,0.51363,0.046832,0.27767,-0.16285,-0.13586,-0.16329,0.0010456,-0.17509,0.30603,-0.00072936,0.27732,0.024204,0.30058,-0.079739,0.30704,0.10238,0.82235,-0.1411,-0.11973,-0.39723,0.58084,0.044409,-0.047374,-0.1668,-0.10561,-0.024189,-0.31288,-0.22158,-0.017219,0.6098
209,2,0.65764,0.53997,-0.12505,0.29777,0.04865,-0.084009,-0.13334,0.060044,0.2018,0.20788,-0.044886,-0.17502,-0.16554,1.0705,-0.097276,0.089468,-0.13438,-0.2184,-0.13195,0.2178,0.25977,0.2669,-0.052994,-0.2305,-0.26979,-0.039136,0.0095285,-0.10784,-0.16603,0.072782,0.21385,0.21599,0.28741,0.04426,-0.12383,-0.10911,0.052793,0.39714,-0.029878,0.30316,-0.24906,-0.45315,-0.20783,0.18574,-0.051773,0.11013,0.33208,0.030756,0.22915,0.11983,0.26361,0.33335,0.41928,0.17189,0.15457,-0.082513,-0.066388,-0.10242,0.0063076,0.11305,0.19142,0.20475,0.17407,0.52091,-0.1207,-0.11477,-0.11436,0.076065,0.20622,0.19341,-0.057121,-0.23295,-0.045457,0.24738,0.1262,0.30558,0.31464,1.0337,0.49617,0.31468,0.17726,0.83751,0.24621,0.13019,0.14211,0.67742,0.34741,0.3807,0.49166,0.48089,0.83831
209,4,0.37341,0.2915,0.12342,-0.049548,-0.2432,0.062249,-0.070764,-0.029021,0.0042497,-0.022466,-0.061292,0.23185,-0.066029,0.57995,-0.34204,-0.37972,-0.18826,0.096643,-0.054214,0.1852,0.11863,0.15328,-0.16798,0.25628,0.30962,-0.077797,-0.092435,0.11047,0.085973,0.032079,0.15242,-0.14656,-0.017062,-0.31878,0.12955,0.21385,0.32574,0.14698,-0.065775,-0.1893,-0.54318,-0.19131,-0.38801,-0.28987,-0.16311,-0.34192,0.022204,-0.16869,-0.082175,-0.26913,-0.21458,-0.27465,-0.046928,-0.11693,0.019416,0.0013701,0.016492,0.28874,0.030179,0.16849,-0.10811,-0.20248,0.004826,-0.036283,-0.0012619,0.068516,0.14253,-0.28074,0.061501,-0.23528,0.071844,-0.057254,-0.032385,0.14714,0.18873,-0.24331,0.42587,0.83237,0.24423,-0.055354,0.18074,1.118,0.38146,0.17279,-0.047231,0.38918,0.051556,0.046205,0.08973,0.066765,0.18096
209,5,0.75316,0.82655,-0.040888,0.33853,0.16562,-0.44271,0.11143,0.050341,-0.11775,-0.012169,-0.17818,-0.002194,-0.13028,0.97577,-0.039787,0.67828,0.10507,-0.17841,0.14456,-0.083558,-0.4013,-0.22854,-0.096248,0.25749,-0.033771,0.13731,0.62396,0.096667,-0.17459,0.17486,-0.029317,-0.23572,-0.095124,-0.071925,0.25731,0.050697,-0.09197,-0.040412,0.095886,0.067075,0.26014,0.027232,0.25871,0.33601,-0.13605,-0.044359,0.063233,-0.062911,0.055501,-0.061571,-0.22315,-0.13554,-0.063639,0.40457,-0.041361,-0.013122,-0.26444,0.016766,0.010457,-0.0064237,-0.12391,-0.18968,-0.30334,0.16484,-0.093273,0.035906,-0.089599,-0.19692,-0.065399,-0.15774,-0.47288,-0.11056,-0.39648,-0.069261,-0.0046111,0.37335,0.35565,1.0369,0.046106,-0.16933,-0.3838,0.83655,0.053246,-0.1818,-0.18143,0.27228,-0.19536,-0.1746,-0.0066929,0.11366,0.5527
